INFO: float precision operand used.

Device : Tesla T4
maxThreadsPerMultiProcessor : 1024
maxGridSize : (2147483647, 65535, 65535)
maxThreadsPerBlock : 1024
maxThreadsDim : (1024, 1024, 64)
regsPerMultiprocessor : 65536
regsPerBlock : 65536
Cuda driver version: 11040
Cuda rt version: 11030
INFO: Warp Occupancy with block size 64 : 25%
INFO: Estimated max occupancy with block size =  256, min grid size = 40

INFO: grid size = 5120 x 1, block size =  8 x 8
INFO: Creating 10 boundless plane surfaces
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!

INFO: Time (ms) to run simulation: 2059.47
17, 4350171
19, 4350171
19, 4350171
19, 4350171
18, 4350171
19, 4350171
18, 4350171
19, 4350171
19, 4350171
19, 4350171
18, 4350171
18, 4350171
18, 4350171
17, 4350171
19, 4350171
19, 4350171
19, 4350171
19, 4350171
19, 4350171
19, 4350171
19, 4350171
19, 4350171
18, 4350171
18, 4350171
18, 4350171
18, 4350171
17, 4350171
19, 4350171
18, 4350171
18, 4350171
19, 4350171
19, 4350171
19, 4510884
19, 4510884
19, 4510884
18, 4510884
18, 4510884
17, 4510884
19, 4510884
19, 4510884
16, 4510884
18, 4510884
18, 4510884
18, 4510884
19, 4510884
19, 4510884
17, 4510884
18, 4510884
18, 4510884
18, 4510884
18, 4510884
19, 4510884
18, 4510884
19, 4510884
19, 4510884
19, 4510884
19, 4510884
19, 4510884
19, 4510884
19, 4510884
18, 4510884
19, 4510884
19, 4510884
18, 4510884
19, 4510862
18, 4510862
16, 4510862
18, 4510862
19, 4510862
19, 4510862
19, 4510862
19, 4510862
19, 4510862
16, 4510862
19, 4510862
19, 4510862
18, 4510862
19, 4510862
19, 4510862
17, 4510862
18, 4510862
18, 4510862
19, 4510862
19, 4510862
19, 4510862
19, 4510862
17, 4510862
19, 4510862
19, 4510862
17, 4510862
19, 4510862
19, 4510862
19, 4510862
19, 4510862
17, 4510862
18, 4510862
19, 4511507
19, 4511507
19, 4511507
17, 4511507
19, 4511507
18, 4511507
17, 4511507
17, 4511507
19, 4511507
19, 4511507
18, 4511507
18, 4511507
19, 4511507
19, 4511507
19, 4511507
18, 4511507
18, 4511507
19, 4511507
18, 4511507
19, 4511507
18, 4511507
19, 4511507
19, 4511507
19, 4511507
17, 4511507
19, 4511507
17, 4511507
18, 4511507
19, 4511507
19, 4511507
16, 4511507
19, 4511507
16, 4824920
19, 4824920
19, 4824920
17, 4824920
18, 4824920
18, 4824920
19, 4824920
18, 4824920
18, 4824920
19, 4824920
19, 4824920
17, 4824920
19, 4824920
18, 4824920
19, 4824920
18, 4824920
18, 4824920
19, 4824920
18, 4824920
19, 4824920
19, 4824920
19, 4824920
19, 4824920
19, 4824920
19, 4824920
18, 4824920
19, 4824920
19, 4824920
19, 4824920
18, 4824920
19, 4824920
17, 4824920
19, 4866134
19, 4866134
19, 4866134
19, 4866134
19, 4866134
18, 4866134
17, 4866134
18, 4866134
19, 4866134
19, 4866134
18, 4866134
18, 4866134
18, 4866134
19, 4866134
18, 4866134
18, 4866134
19, 4866134
19, 4866134
18, 4866134
19, 4866134
19, 4866134
18, 4866134
18, 4866134
18, 4866134
19, 4866134
17, 4866134
18, 4866134
19, 4866134
18, 4866134
18, 4866134
16, 4866134
19, 4866134
19, 4864715
19, 4864715
17, 4864715
19, 4864715
19, 4864715
18, 4864715
19, 4864715
18, 4864715
19, 4864715
18, 4864715
19, 4864715
19, 4864715
19, 4864715
19, 4864715
17, 4864715
19, 4864715
19, 4864715
19, 4864715
19, 4864715
19, 4864715
18, 4864715
19, 4864715
19, 4864715
19, 4864715
19, 4864715
18, 4864715
17, 4864715
18, 4864715
19, 4864715
18, 4864715
19, 4864715
19, 4864715
18, 4880553
18, 4880553
18, 4880553
17, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
18, 4880553
18, 4880553
19, 4880553
19, 4880553
19, 4880553
18, 4880553
19, 4880553
18, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
19, 4880553
