INFO: float precision operand used.

Device : Tesla T4
maxThreadsPerMultiProcessor : 1024
maxGridSize : (2147483647, 65535, 65535)
maxThreadsPerBlock : 1024
maxThreadsDim : (1024, 1024, 64)
regsPerMultiprocessor : 65536
regsPerBlock : 65536
Cuda driver version: 11040
Cuda rt version: 11030
INFO: Warp Occupancy with block size 64 : 25%
INFO: Estimated max occupancy with block size =  256, min grid size = 40

INFO: grid size = 5120 x 1, block size =  8 x 8
INFO: Creating 10 boundless plane surfaces
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!

INFO: Time (ms) to run simulation: 2209.57
20, 56964358
21, 56964358
21, 56964358
21, 56964358
21, 56964358
19, 56964358
19, 56964358
20, 56964358
20, 56964358
21, 56964358
19, 56964358
19, 56964358
20, 56964358
19, 56964358
19, 56964358
20, 56964358
21, 56964358
19, 56964358
19, 56964358
18, 56964358
18, 56964358
21, 56964358
21, 56964358
19, 56964358
20, 56964358
20, 56964358
19, 56964358
20, 56964358
20, 56964358
21, 56964358
21, 56964358
21, 56964358
20, 56963207
20, 56963207
19, 56963207
20, 56963207
21, 56963207
19, 56963207
18, 56963207
19, 56963207
18, 56963207
20, 56963207
19, 56963207
21, 56963207
20, 56963207
18, 56963207
20, 56963207
20, 56963207
21, 56963207
18, 56963207
19, 56963207
20, 56963207
18, 56963207
21, 56963207
19, 56963207
19, 56963207
19, 56963207
20, 56963207
19, 56963207
21, 56963207
18, 56963207
21, 56963207
18, 56963207
21, 56963207
18, 57027419
19, 57027419
20, 57027419
19, 57027419
19, 57027419
21, 57027419
19, 57027419
19, 57027419
18, 57027419
20, 57027419
19, 57027419
20, 57027419
19, 57027419
19, 57027419
20, 57027419
20, 57027419
19, 57027419
20, 57027419
19, 57027419
19, 57027419
21, 57027419
20, 57027419
21, 57027419
20, 57027419
20, 57027419
21, 57027419
20, 57027419
19, 57027419
18, 57027419
19, 57027419
21, 57027419
20, 57027419
19, 57185779
18, 57185779
19, 57185779
21, 57185779
21, 57185779
19, 57185779
17, 57185779
20, 57185779
20, 57185779
20, 57185779
20, 57185779
18, 57185779
21, 57185779
20, 57185779
21, 57185779
19, 57185779
18, 57185779
20, 57185779
20, 57185779
20, 57185779
20, 57185779
20, 57185779
21, 57185779
21, 57185779
19, 57185779
20, 57185779
20, 57185779
20, 57185779
18, 57185779
19, 57185779
20, 57185779
19, 57185779
19, 57186218
21, 57186218
20, 57186218
21, 57186218
19, 57186218
18, 57186218
21, 57186218
20, 57186218
19, 57186218
19, 57186218
21, 57186218
20, 57186218
21, 57186218
19, 57186218
19, 57186218
20, 57186218
19, 57186218
20, 57186218
19, 57186218
20, 57186218
20, 57186218
20, 57186218
19, 57186218
19, 57186218
18, 57186218
20, 57186218
20, 57186218
20, 57186218
19, 57186218
21, 57186218
19, 57186218
21, 57186218
17, 57261255
18, 57261255
21, 57261255
19, 57261255
20, 57261255
21, 57261255
21, 57261255
21, 57261255
20, 57261255
21, 57261255
20, 57261255
20, 57261255
20, 57261255
19, 57261255
19, 57261255
21, 57261255
20, 57261255
18, 57261255
19, 57261255
20, 57261255
19, 57261255
21, 57261255
21, 57261255
21, 57261255
20, 57261255
19, 57261255
21, 57261255
20, 57261255
21, 57261255
20, 57261255
21, 57261255
18, 57261255
20, 57306585
20, 57306585
20, 57306585
20, 57306585
21, 57306585
21, 57306585
20, 57306585
21, 57306585
18, 57306585
19, 57306585
20, 57306585
20, 57306585
20, 57306585
19, 57306585
20, 57306585
20, 57306585
19, 57306585
20, 57306585
21, 57306585
20, 57306585
21, 57306585
19, 57306585
20, 57306585
19, 57306585
19, 57306585
19, 57306585
18, 57306585
19, 57306585
19, 57306585
20, 57306585
20, 57306585
19, 57306585
18, 57317821
21, 57317821
21, 57317821
21, 57317821
19, 57317821
18, 57317821
20, 57317821
21, 57317821
18, 57317821
20, 57317821
20, 57317821
21, 57317821
21, 57317821
19, 57317821
19, 57317821
21, 57317821
19, 57317821
20, 57317821
19, 57317821
21, 57317821
20, 57317821
19, 57317821
18, 57317821
21, 57317821
21, 57317821
21, 57317821
